id	text	label
LLM_SEX_002352	নারী সাংবাদিকরা তো শুধু ব্যক্তিগত প্রশ্ন করে, আসল খবর জানার যোগ্যতা নেই।	Sexism
LLM_SEX_002353	এত অল্প বয়সে এত জনপ্রিয়তা, নিশ্চয়ই বিছানায় অনেক কষ্ট করতে হয়েছে।	Sexism
LLM_SEX_002354	এই নারী নেত্রীর সব সিদ্ধান্তই আবেগপ্রবণ, বাচ্চাদের খেলার মতো, দেশ চালাবার মতো বুদ্ধি নেই।	Sexism
LLM_SEX_002355	এত ডিগ্রি আর পদ নিয়ে কী হবে, শেষ পর্যন্ত তো ভালো একটা বর খুঁজে বেরানোই আসল উদ্দেশ্য।	Sexism
LLM_SEX_002356	এইসব খোলামেলা পোশাক পরে টিভির পর্দায় এসে শুধু সমাজকে নষ্ট করছে, একটু শালীনতা শেখা উচিত।	Sexism
LLM_SEX_002357	মেয়েদের কমেডি মানেই বিরক্তিকর ঢং, হাসাতে পারে না শুধু কান্নাকাটি আর নাটকই জানে।	Sexism
LLM_SEX_002358	যেখানে নারী নেতৃত্ব, সেখানে শুধু ঝামেলা আর অশান্তি, পুরুষ ছাড়া কোনো কাজই ভালোভাবে হয় না।	Sexism
LLM_SEX_002359	এসব পোশাক পরে রাস্তায় বেরোলে সম্মান পাওয়ার আশা করা বোকামি।	Sexism
LLM_SEX_002360	মেয়েদের উচিত শরীর ঢেকে রাখা, নইলে ছেলেদের চোখ তো পড়বেই।	Sexism
LLM_SEX_002361	আজকালকার মেয়েরা অল্প কাপড় পরে স্মার্ট সাজতে চায়, কিন্তু আসলে নিজেদের সস্তা বানাচ্ছে।	Sexism
LLM_SEX_002362	এমন খোলামেলা পোশাকে জাতির সম্মান নষ্ট হচ্ছে।	Sexism
LLM_SEX_002363	শালীনতা বলে কি কিছু নেই? যা খুশি তাই পরে ঘুরবে?	Sexism
LLM_SEX_002364	যে মেয়ে নিজেকে ঢেকে রাখে না, তার চরিত্র নিয়ে প্রশ্ন ওঠা স্বাভাবিক।	Sexism
LLM_SEX_002365	ঘরে তো আর পুরুষের অভাব নেই, তাহলে বাইরে এত সাজগোজ করে শরীর দেখানোর মানে কি?	Sexism
LLM_SEX_002366	ঐ বেহায়া পোশাক পরা মেয়েটা কি বোঝাতে চায়? সস্তা পাবলিসিটি?	Sexism
LLM_SEX_002367	আমাদের সংস্কৃতিতে এমন পোশাকের কোনো স্থান নেই, পশ্চিমা কালচার আমদানি করে দেশকে নষ্ট করছে।	Sexism
LLM_SEX_002368	বিয়ে বাড়িতেও এত শর্ট ড্রেস? এদের কি লজ্জা-শরম বলে কিছু নেই?	Sexism
LLM_SEX_002369	মেয়েদের পাবলিক ট্রান্সপোর্টে যাওয়া মানেই শুধু ঝামেলা বাড়ানো, নিজেরা তো সিট দখল করে রাখে।	Sexism
LLM_SEX_002370	ওর মতো মেয়েদের কথা তো শুধু হাসির খোরাক, সিরিয়াস আলোচনায় এদের দরকার নেই।	Sexism
LLM_SEX_002371	এত ডিগ্রি নিয়ে কী হবে যদি শেষ পর্যন্ত ভালো বর না জোটে? সব পড়াশোনা তো বেকার।	Sexism
LLM_SEX_002372	স্বামীর মন জয় করতে না পারলে সংসার ভাঙবেই, সব দোষ মেয়েদের।	Sexism
LLM_SEX_002373	বেশি কেরিয়ার নিয়ে চিন্তা করলে চেহারায় বয়সের ছাপ পড়ে যায়, মেয়েদের এত চাপ নেওয়ার দরকার নেই।	Sexism
LLM_SEX_002374	এত ছোট কাপড় পরে রাস্তায় বেরোলে তো লোকে দেখবেই, দোষ ছেলেদের নয়।	Sexism
LLM_SEX_002375	ওর শরীরটা দেখেই বোঝা যায় কতজন ওকে ভোগ করেছে।	Sexism
LLM_SEX_002376	সুন্দর মুখ থাকলেই কি সব হয়? ভেতরে তো কোনো বুদ্ধি নেই।	Sexism
LLM_SEX_002377	এই হাড় জিরজিরে শরীর নিয়ে আবার মডেলিং করতে আসে, হাসির খোরাক।	Sexism
LLM_SEX_002378	ওকে তো দেখলে মনে হয় যেন ভোগের জন্য তৈরি হয়েছে।	Sexism
LLM_SEX_002379	তার সাজগোজ দেখেই বোঝা যায় সে আসলে কোন টাইপের মেয়ে।	Sexism
LLM_SEX_002380	এই বয়সেও শরীর দেখিয়ে কী লাভ? সব তো ঝুলে গেছে।	Sexism
LLM_SEX_002381	তার ওই উচু স্তন দুটোই ছেলেদের মাথা খারাপ করার জন্য যথেষ্ট।	Sexism
LLM_SEX_002382	ওর চলনটা একদম গরুর মতো, লিকলিকে শরীর নিয়ে এত ঢং কেন?	Sexism
LLM_SEX_002383	মেয়েদের সৌন্দর্য তো শুধু পুরুষের চোখেই সার্থক হয়।	Sexism
LLM_SEX_002384	এই মহিলা শুধু চিৎকার করতে পারে, যুক্তি দিয়ে কথা বলা ওর কম্ম নয়।	Sexism
LLM_SEX_002385	নারীর তথাকথিত স্বাধীনতা মানেই সংসার ভাঙা, পুরুষকে অসম্মান করা।	Sexism
LLM_SEX_002386	একটু টাকা পেলেই মেয়েরা নিজেদের শাহেনশা ভাবে, স্বামীর কথা শোনে না।	Sexism
